CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,Reason for Stop
2025-02-16 21:55:47.183000,7222507.0,CT0010900,Plainfield,Racial Profile,38,2500000038,Incident ID,2025-01-01 00:00:00,January,W,N,M,17,True,False,Plainfield          ,395 SOUTH ,  ,  ,V,G,1.0,0,14-236,,False,N,False,False,V,,,,,False,1.0,CT0010900,133842345429012300,2025-01-01 20:44:48.397000,20:44:48.397000,2025,,,,2025,Moving Violation
2025-02-16 21:55:47.610000,7222635.0,CT0010900,Plainfield,Racial Profile,63,2500000040,Incident ID,2025-01-01 00:00:00,January,W,N,M,48,True,False,PLAINFIELD,STONE HILL RD ,  ,  ,V,G,1.0,0,14-219B,,False,N,False,False,V,,,,,False,1.0,CT0010900,133842345429012300,2025-01-01 21:51:27.287000,21:51:27.287000,2025,,,,2025,Speed Related
2025-02-16 21:55:47.360000,7222557.0,CT0010900,Plainfield,Racial Profile,56,2500000009,Incident ID,2025-01-01 00:00:00,January,W,N,F,35,True,False,PLAINFIELD,Plainfield Pike,  ,  ,V,G,1.0,0,14-219C71,,False,N,False,False,V,,,,,False,1.0,CT0010900,133842345429012300,2025-01-01 02:17:32.160000,02:17:32.160000,2025,,,,2025,Speed Related
2025-02-16 21:55:47.400000,7222567.0,CT0010900,Plainfield,Racial Profile,61,2500000030,Incident ID,2025-01-01 00:00:00,January,W,N,M,40,True,True,PLAINFIELD,PROSPECT ST MOOSUP ,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0010900,133842345429012300,2025-01-01 17:05:47.183000,17:05:47.183000,2025,,,,2025,Stop Sign
2025-02-16 21:55:47.620000,7222636.0,CT0010900,Plainfield,Racial Profile,63,2500000042,Incident ID,2025-01-01 00:00:00,January,W,N,F,46,True,True,PLAINFIELD,SOUTH MAIN ST ,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0010900,133842345429012300,2025-01-01 22:36:54.543000,22:36:54.543000,2025,,,,2025,Stop Sign
2025-02-16 21:55:46.940000,7222453.0,CT0010900,Plainfield,Racial Profile,19,2500000002,Incident ID,2025-01-01 00:00:00,January,B,N,F,56,False,False,PLAINFIELD,Jewitt City Savings Bank,  ,  ,V,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0010900,133842345429012300,2025-01-01 00:17:11.097000,00:17:11.097000,2025,,,,2025,Defective Lights
2025-02-16 21:55:46.947000,7222454.0,CT0010900,Plainfield,Racial Profile,19,2500000003,Incident ID,2025-01-01 00:00:00,January,B,M,F,27,True,False,PLAINFIELD,Exit 32 On ramp South,  ,  ,V,G,1.0,0,14-236,,False,N,False,False,V,,,,,False,1.0,CT0010900,133842345429012300,2025-01-01 00:25:38.103000,00:25:38.103000,2025,,,,2025,Moving Violation
2025-02-16 21:55:47.167000,7222505.0,CT0010900,Plainfield,Racial Profile,38,2500000028,Incident ID,2025-01-01 00:00:00,January,W,N,M,32,True,True,PLAINFIELD,538 NORWICH RD ,  ,  ,V,G,1.0,0,14-236,,False,N,False,False,V,,,,,False,1.0,CT0010900,133842345429012300,2025-01-01 16:59:09.697000,16:59:09.697000,2025,,,,2025,Moving Violation
2025-02-16 21:55:47.180000,7222506.0,CT0010900,Plainfield,Racial Profile,38,2500000035,Incident ID,2025-01-01 00:00:00,January,W,N,M,42,True,False,Plainfield          ,PROSPECT ST ,  ,  ,V,G,1.0,0,14-242,,False,N,False,False,V,,,,,False,1.0,CT0010900,133842345429012300,2025-01-01 20:20:55.660000,20:20:55.660000,2025,,,,2025,Moving Violation
2025-02-16 21:55:47.187000,7222508.0,CT0010900,Plainfield,Racial Profile,38,2500000041,Incident ID,2025-01-01 00:00:00,January,W,N,F,18,True,False,PLAINFIELD,GREEN HOLLOW RD ,  ,  ,V,G,1.0,0,14-236,,False,N,False,False,V,,,,,False,1.0,CT0010900,133842345429012300,2025-01-01 22:29:37.790000,22:29:37.790000,2025,,,,2025,Moving Violation
