CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,Reason for Stop
2025-01-17 02:04:25.220000,7182853.0,CT0015700,Weston,Racial Profile,37,25-94,Case No.,2025-01-02 00:00:00,January,W,N,M,60,True,False, Weston,Weston Road,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,2025-01-02 08:40:28,Verbal Warning,,,False,1.0,CT0015700,20250117020009000001,2025-01-02 08:40:28,08:40:28,2025,,,,2025,Speed Related
2025-01-17 02:04:25.223000,7182854.0,CT0015700,Weston,Racial Profile,37,25-95,Case No.,2025-01-02 00:00:00,January,W,H,F,44,True,False, Weston,Weston Road,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,2025-01-02 08:55:20,Verbal Warning,,,False,1.0,CT0015700,20250117020009000001,2025-01-02 08:55:20,08:55:20,2025,,,,2025,Speed Related
2025-01-03 02:04:17.220000,7166138.0,CT0015700,Weston,Racial Profile,36,25-96,Case No.,2025-01-02 00:00:00,January,W,N,F,27,True,False, Weston,Georgetown Road,  ,  ,V,G,1.0,0,14-218a*,,False,N,False,False,V,2025-01-02 09:21:58,Verbal Warning,,,False,1.0,CT0015700,20250103020010000001,2025-01-02 09:21:58,09:21:58,2025,,,,2025,Speed Related
2025-01-03 02:04:17.223000,7166139.0,CT0015700,Weston,Racial Profile,38,25-113,Case No.,2025-01-02 00:00:00,January,W,N,M,25,True,False, Weston,Newtown Tpke,  ,  ,V,G,1.0,0,14-218a10,,False,N,False,False,V,2025-01-02 16:01:52,Verbal Warning,,,False,1.0,CT0015700,20250103020010000001,2025-01-02 16:01:52,16:01:52,2025,,,,2025,Speed Related
2025-01-04 02:04:16.213000,7166162.0,CT0015700,Weston,Racial Profile,33,25-173,Case No.,2025-01-03 00:00:00,January,W,N,M,16,True,True, Weston,Lyons Plain Road,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,2025-01-03 16:04:40,Verbal Warning,,,False,1.0,CT0015700,20250104020009000001,2025-01-03 16:04:40,16:04:40,2025,,,,2025,Speed Related
2025-01-22 02:04:29.723000,7185254.0,CT0015700,Weston,Racial Profile,39,25-160,Case No.,2025-01-03 00:00:00,January,W,N,F,17,True,True, Weston,Georgetown Road,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,V,2025-01-03 09:07:50,Verbal Warning,,,False,1.0,CT0015700,20250122020009000001,2025-01-03 09:07:50,09:07:50,2025,,,,2025,Speed Related
2025-01-05 02:04:18.550000,7166217.0,CT0015700,Weston,Racial Profile,38,25-222,Case No.,2025-01-04 00:00:00,January,W,N,F,42,True,False, Weston,Georgetown Road,  ,  ,V,G,1.0,0,14-218a10,,False,N,False,False,V,2025-01-04 18:31:08,Verbal Warning,,,False,1.0,CT0015700,20250105020010000001,2025-01-04 18:31:08,18:31:08,2025,,,,2025,Speed Related
2025-01-30 02:04:37.257000,7186453.0,CT0015700,Weston,Racial Profile,27,25-201,Case No.,2025-01-04 00:00:00,January,W,H,F,50,True,True, Weston,Georgetown Road,  ,  ,V,B,1.0,0,14-218a10,,False,N,False,False,V,2025-01-04 06:40:32,Verbal Warning,,,False,1.0,CT0015700,20250130020009000001,2025-01-04 06:40:32,06:40:32,2025,,,,2025,Speed Related
2025-01-05 02:04:18.547000,7166216.0,CT0015700,Weston,Racial Profile,33,25-212,Case No.,2025-01-04 00:00:00,January,W,N,M,60,True,True, Weston,Georgetown Road,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,2025-01-04 15:36:11,Written Ticket,,,False,1.0,CT0015700,20250105020010000001,2025-01-04 15:36:11,15:36:11,2025,,,,2025,Speed Related
2025-01-17 02:04:25.227000,7182855.0,CT0015700,Weston,Racial Profile,33,25-213,Case No.,2025-01-04 00:00:00,January,W,N,M,44,True,True, Weston,Georgetown Road,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,2025-01-04 15:52:20,Verbal Warning,,,False,1.0,CT0015700,20250117020009000001,2025-01-04 15:52:20,15:52:20,2025,,,,2025,Speed Related
2025-01-09 02:04:19.723000,7167283.0,CT0015700,Weston,Racial Profile,38,25-344,Case No.,2025-01-07 00:00:00,January,W,N,M,62,True,True, Weston,Weston Road,  ,  ,V,G,1.0,0,14-218a10,,False,N,False,False,V,2025-01-07 16:03:31,Verbal Warning,,,False,1.0,CT0015700,20250109020009000001,2025-01-07 16:03:31,16:03:31,2025,,,,2025,Speed Related
2025-01-09 02:04:19.727000,7167284.0,CT0015700,Weston,Racial Profile,38,25-345,Case No.,2025-01-07 00:00:00,January,W,N,M,63,True,False, Weston,Weston Road,  ,  ,V,G,1.0,0,14-218a10,,False,N,False,False,V,2025-01-07 16:09:49,Verbal Warning,,,False,1.0,CT0015700,20250109020009000001,2025-01-07 16:09:49,16:09:49,2025,,,,2025,Speed Related
2025-01-09 02:04:19.720000,7167282.0,CT0015700,Weston,Racial Profile,38,25-343,Case No.,2025-01-07 00:00:00,January,W,N,M,52,True,False, Weston,Weston Road,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,2025-01-07 16:00:21,Verbal Warning,,,False,1.0,CT0015700,20250109020009000001,2025-01-07 16:00:21,16:00:21,2025,,,,2025,Speed Related
2025-01-13 02:04:23.227000,7167556.0,CT0015700,Weston,Racial Profile,40,25-335,Case No.,2025-01-07 00:00:00,January,W,N,F,51,True,False, Weston,School Road,  ,  ,V,G,1.0,0,14-279,,False,N,False,False,V,2025-01-07 15:40:59,Verbal Warning,,,False,1.0,CT0015700,20250113020009000001,2025-01-07 15:40:59,15:40:59,2025,,,,2025,Other
2025-01-14 02:04:22.233000,7167845.0,CT0015700,Weston,Racial Profile,38,25-489,Case No.,2025-01-10 00:00:00,January,W,H,M,32,True,False, Weston,Weston Road,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,2025-01-10 15:57:38,Verbal Warning,,,False,1.0,CT0015700,20250114020009000001,2025-01-10 15:57:38,15:57:38,2025,,,,2025,Traffic Control Signal
2025-01-13 02:04:23.230000,7167557.0,CT0015700,Weston,Racial Profile,40,25-566,Case No.,2025-01-12 00:00:00,January,W,N,F,64,True,True, Weston,Old Hyde Road,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,2025-01-12 09:17:20,Verbal Warning,,,False,1.0,CT0015700,20250113020009000001,2025-01-12 09:17:20,09:17:20,2025,,,,2025,Stop Sign
2025-01-14 02:04:22.237000,7167846.0,CT0015700,Weston,Racial Profile,40,25-623,Case No.,2025-01-13 00:00:00,January,W,N,F,84,True,True, Weston,Lyons Plain Road,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,2025-01-13 11:18:28,Verbal Warning,,,False,1.0,CT0015700,20250114020009000001,2025-01-13 11:18:28,11:18:28,2025,,,,2025,Speed Related
2025-01-16 02:04:24.570000,7181909.0,CT0015700,Weston,Racial Profile,29,25-669,Case No.,2025-01-14 00:00:00,January,W,N,M,46,True,True, Weston,Godfrey Road West,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,2025-01-14 06:49:11,Verbal Warning,,,False,1.0,CT0015700,20250116020009000001,2025-01-14 06:49:11,06:49:11,2025,,,,2025,Speed Related
