CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,Reason for Stop
2025-03-03 06:35:10.110000,7253950.0,CT0010401,Norwich,Racial Profile,1069    ,343231,Incident Id,2025-01-01 00:00:00,January,W,H,F,35,True,True,NORWICH,W MAIN ST,  ,  ,E,G,1.0,0,14-96A(A),,False,N,False,False,W,,,,,False,1.0,COLLECT,4ee90345-12b8-4300-b,2025-01-01 14:00:00,14:00:00,2025,,,,2025,Defective Lights
2025-03-03 06:35:10.113000,7253951.0,CT0010401,Norwich,Racial Profile,1069    ,343232,Incident Id,2025-01-01 00:00:00,January,A,N,M,27,True,True,NORWICH,DUNHAM ST,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,W,,,,,False,1.0,COLLECT,4ee90345-12b8-4300-b,2025-01-01 19:15:00,19:15:00,2025,,,,2025,Stop Sign
2025-01-27 06:35:08.490000,7185956.0,CT0010401,Norwich,Racial Profile,1082    ,342478,Incident Id,2025-01-01 00:00:00,January,B,N,M,48,True,False,NORWICH,WATER STREET,  ,  ,V,B,1.0,0,14-239A,,False,N,False,False,W,,,,,False,1.0,COLLECT,a990d3ef-41fb-4a86-b,2025-01-01 20:28:00,20:28:00,2025,,,,2025,Moving Violation
2025-02-03 06:35:07.977000,7187261.0,CT0010401,Norwich,Racial Profile,1082    ,342572,Incident Id,2025-01-01 00:00:00,January,B,N,M,54,True,True,NORWICH,NORTH MAIN STREET,  ,  ,V,G,1.0,0,14-218A,,False,N,False,False,V,,,,,False,1.0,COLLECT,f5d9a7b0-05c1-47f5-9,2025-01-01 16:52:00,16:52:00,2025,,,,2025,Speed Related
2025-01-13 06:35:09.330000,7167608.0,CT0010401,Norwich,Racial Profile,1041    ,342216,Incident Id,2025-01-01 00:00:00,January,W,N,F,41,True,True,NORWICH,NORWICH AVE,  ,  ,V,G,3.0,1,14-96AA,,True,I,False,False,M,,,,,False,1.0,COLLECT,9cd01df5-6960-4e3d-8,2025-01-01 17:22:00,17:22:00,2025,14-215,,,2025,Defective Lights
2025-03-03 06:35:10.133000,7253958.0,CT0010401,Norwich,Racial Profile,1015    ,343239,Incident Id,2025-01-02 00:00:00,January,B,N,M,38,True,False,NORWICH,ASYLUM ST,  ,  ,V,G,1.0,0,14-234,,False,N,False,False,V,,,,,False,1.0,COLLECT,4ee90345-12b8-4300-b,2025-01-02 12:34:00,12:34:00,2025,,,,2025,Moving Violation
2025-03-03 06:35:10.120000,7253954.0,CT0010401,Norwich,Racial Profile,1027    ,343235,Incident Id,2025-01-02 00:00:00,January,W,N,F,31,True,True,NORWICH,PROVIDENCE ST,  ,  ,V,G,1.0,0,14-218A,,False,N,False,False,V,,,,,False,1.0,COLLECT,4ee90345-12b8-4300-b,2025-01-02 09:26:00,09:26:00,2025,,,,2025,Speed Related
2025-03-03 06:35:10.130000,7253956.0,CT0010401,Norwich,Racial Profile,1027    ,343237,Incident Id,2025-01-02 00:00:00,January,B,N,M,42,True,False,NORWICH,CANTERBURY TPKE,  ,  ,V,G,1.0,0,14-218A,,False,N,False,False,I,,,,,False,1.0,COLLECT,4ee90345-12b8-4300-b,2025-01-02 11:29:00,11:29:00,2025,14-12A*,,,2025,Speed Related
2025-01-27 06:35:08.560000,7185979.0,CT0010401,Norwich,Racial Profile,1032    ,342501,Incident Id,2025-01-02 00:00:00,January,W,N,M,37,True,True,NORWICH,MAHAN DR,  ,  ,V,G,1.0,0,14-12A,,False,N,False,False,I,,,,,False,1.0,COLLECT,a990d3ef-41fb-4a86-b,2025-01-02 09:36:00,09:36:00,2025,,,,2025,Registration
2025-01-13 06:35:09.370000,7167624.0,CT0010401,Norwich,Racial Profile,1033    ,342232,Incident Id,2025-01-02 00:00:00,January,W,N,M,54,True,False,NORWICH,WASHINGTON ST,  ,  ,V,G,1.0,0,14-218A,,False,N,False,False,W,,,,,False,1.0,COLLECT,9cd01df5-6960-4e3d-8,2025-01-02 10:28:00,10:28:00,2025,,,,2025,Speed Related
