CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,Reason for Stop
2025-01-15 21:50:53.097000,7181626.0,CT0012600,Shelton,Racial Profile,337,2500000074,Incident ID,2025-01-01 00:00:00,January,B,N,F,53,True,True,SHELTON,shelton ave,  ,  ,V,G,1.0,0,14-232(1),,False,N,False,False,V,,,,,False,1.0,CT0012600,133814694497511509,2025-01-01 15:44:26.450000,15:44:26.450000,2025,,,,2025,Moving Violation
2025-01-15 21:50:53.103000,7181627.0,CT0012600,Shelton,Racial Profile,404,2500000095,Incident ID,2025-01-01 00:00:00,January,W,N,M,71,True,False,SHELTON,river rd shelton,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0012600,133814694497511509,2025-01-01 21:16:14.740000,21:16:14.740000,2025,,,,2025,Speed Related
2025-01-15 21:50:53.117000,7181630.0,CT0012600,Shelton,Racial Profile,447,2500000097,Incident ID,2025-01-01 00:00:00,January,W,M,M,24,False,False,SHELTON,howe bridge,  ,  ,I,G,1.0,0,01-000,,False,N,False,False,N,,,,,False,1.0,CT0012600,133814694497511509,2025-01-01 21:19:48.143000,21:19:48.143000,2025,,,,2025,Other
2025-01-15 21:50:53.113000,7181629.0,CT0012600,Shelton,Racial Profile,447,2500000007,Incident ID,2025-01-01 00:00:00,January,W,N,M,21,True,False,SHELTON,howe/ hill,  ,  ,V,G,1.0,0,01-000,,False,N,False,False,V,,,,,False,1.0,CT0012600,133814694497511509,2025-01-01 00:59:53.157000,00:59:53.157000,2025,,,,2025,Other
2025-03-14 09:05:11.210000,7270547.0,CT0012600,Shelton,Racial Profile,447,2500000210,Incident ID,2025-01-02 00:00:00,January,W,H,F,38,True,True,SHELTON,howe kneen,  ,  ,I,G,1.0,0,14-147(c),,False,N,False,False,V,,,,,False,1.0,CT0012600,133864311102519114,2025-01-02 17:37:41.777000,17:37:41.777000,2025,,,,2025,Administrative Offense
2025-03-14 09:05:11.200000,7270543.0,CT0012600,Shelton,Racial Profile,445,2500000327,Incident ID,2025-01-03 00:00:00,January,B,N,M,75,True,False,SHELTON,Kazo Dri/Nichokls,  ,  ,I,B,1.0,0,14-99g,,False,N,False,False,V,,,,,False,1.0,CT0012600,133864311102519114,2025-01-03 19:11:47.727000,19:11:47.727000,2025,,,,2025,Window Tint
2025-01-15 21:50:53.120000,7181632.0,CT0012600,Shelton,Racial Profile,447,2500000608,Incident ID,2025-01-06 00:00:00,January,W,N,M,24,True,True,SHELTON,shelton ave nells rock,  ,  ,V,G,1.0,0,14-219,,False,N,False,False,V,,,,,False,1.0,CT0012600,133814694497511509,2025-01-06 22:01:14.647000,22:01:14.647000,2025,,,,2025,Speed Related
2025-01-15 21:50:53.123000,7181633.0,CT0012600,Shelton,Racial Profile,447,2500000609,Incident ID,2025-01-06 00:00:00,January,W,N,F,37,True,False,SHELTON," SHELTON AVE/MEADOW ST (SHELTON, T126)",  ,  ,V,G,1.0,0,14-219(b),,False,N,False,False,I,,,,,False,1.0,CT0012600,133814694497511509,2025-01-06 22:26:55.103000,22:26:55.103000,2025,,,,2025,Speed Related
2025-03-14 09:05:11.197000,7270542.0,CT0012600,Shelton,Racial Profile,441,2500001713,Incident ID,2025-01-16 00:00:00,January,W,N,M,33,True,True,Shelton,west canal st,  ,  ,V,B,1.0,0,14-12(a),,False,N,False,False,V,,,,,False,1.0,CT0012600,133864311102519114,2025-01-16 13:12:18.663000,13:12:18.663000,2025,,,,2025,Registration
2025-03-14 09:05:11.233000,7270553.0,CT0012600,Shelton,Racial Profile,463,2500002242,Incident ID,2025-01-21 00:00:00,January,W,H,M,28,True,False,SHELTON,Shelton Ave / Meadow St,  ,  ,V,G,2.0,0,14-232(1),,False,N,False,False,I,,,,,False,1.0,CT0012600,133864311102519114,2025-01-21 17:59:28.963000,17:59:28.963000,2025,,,,2025,Moving Violation
2025-03-14 09:05:11.227000,7270550.0,CT0012600,Shelton,Racial Profile,447,2500002498,Incident ID,2025-01-24 00:00:00,January,B,N,M,22,True,True,SHELTON,howe/kneen,  ,  ,V,G,2.0,0,14-147a,,False,N,False,False,M,,,,,False,1.0,CT0012600,133864311102519114,2025-01-24 11:22:20.990000,11:22:20.990000,2025,,,,2025,Administrative Offense
2025-03-14 09:05:11.203000,7270544.0,CT0012600,Shelton,Racial Profile,445,2500002554,Incident ID,2025-01-24 00:00:00,January,W,H,M,30,True,True,SHELTON,Shelton Car Care,  ,  ,E,B,1.0,0,14-99g(a),,False,N,False,False,V,,,,,False,1.0,CT0012600,133864311102519114,2025-01-24 22:25:56.893000,22:25:56.893000,2025,,,,2025,Window Tint
2025-03-14 09:05:11.233000,7270552.0,CT0012600,Shelton,Racial Profile,447,2500003143,Incident ID,2025-01-31 00:00:00,January,B,N,M,30,True,False,SHELTON,howe/west,  ,  ,V,G,1.0,0,14-18(a)(1),,False,N,False,False,V,,,,,False,1.0,CT0012600,133864311102519114,2025-01-31 14:47:46.097000,14:47:46.097000,2025,,,,2025,Display of Plates
2025-03-14 09:05:11.230000,7270551.0,CT0012600,Shelton,Racial Profile,447,2500003131,Incident ID,2025-01-31 00:00:00,January,W,N,M,70,True,True,SHELTON,howe/bridge,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0012600,133864311102519114,2025-01-31 12:01:20.013000,12:01:20.013000,2025,,,,2025,Traffic Control Signal
2025-03-15 21:50:33.553000,7303137.0,CT0012600,Shelton,Racial Profile,447,2500003429,Incident ID,2025-02-04 00:00:00,February,B,N,M,20,True,True,SHELTON,howe/center,  ,  ,V,G,1.0,0,14-219,,False,N,False,False,V,,,,,False,1.0,CT0012600,133865634310444104,2025-02-04 14:04:07.780000,14:04:07.780000,2025,,,,2025,Speed Related
2025-02-15 21:47:14.347000,7220947.0,CT0012600,Shelton,Racial Profile,447,2500003675,Incident ID,2025-02-07 00:00:00,February,W,N,M,70,True,False,Shelton,old stratford/ rt 8 north,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0012600,133841476308166770,2025-02-07 10:05:57.203000,10:05:57.203000,2025,,,,2025,Traffic Control Signal
2025-02-15 21:47:14.340000,7220945.0,CT0012600,Shelton,Racial Profile,445,2500003964,Incident ID,2025-02-10 00:00:00,February,B,N,F,47,True,True,SHELTON,784 river rd,  ,  ,V,G,1.0,0,14-236,,False,N,False,False,I,,,,,False,1.0,CT0012600,133841476308166770,2025-02-10 22:44:00.567000,22:44:00.567000,2025,14-236,,,2025,Moving Violation
2025-03-15 21:50:33.557000,7303139.0,CT0012600,Shelton,Racial Profile,447,2500003911,Incident ID,2025-02-10 00:00:00,February,W,N,M,70,True,False,Shelton, 00009 N RT 8 HWY T126  (Shelton),  ,  ,V,G,1.0,0,14-12(a)*,,False,N,False,False,I,,,,,False,1.0,CT0012600,133865634310444104,2025-02-10 13:26:54.167000,13:26:54.167000,2025,,,,2025,Registration
2025-02-15 21:47:14.377000,7220949.0,CT0012600,Shelton,Racial Profile,447,2500004121,Incident ID,2025-02-12 00:00:00,February,B,N,M,25,True,True,SHELTON,HOWE/KNEEN,  ,  ,I,G,1.0,0,01-000,,False,N,False,False,N,,,,,False,1.0,CT0012600,133841476308166770,2025-02-12 13:39:35.940000,13:39:35.940000,2025,,,,2025,Other
2025-03-15 21:50:33.530000,7303132.0,CT0012600,Shelton,Racial Profile,438,2500004313,Incident ID,2025-02-14 00:00:00,February,W,N,F,38,True,True,SHELTON,Bridgeport Ave/Mill St,  ,  ,V,G,1.0,0,14-232(1),,False,N,False,False,I,,,,,False,1.0,CT0012600,133865634310444104,2025-02-14 19:08:16.677000,19:08:16.677000,2025,14-12(a)*,,,2025,Moving Violation
2025-03-15 21:50:33.517000,7303129.0,CT0012600,Shelton,Racial Profile,285,2500004442,Incident ID,2025-02-16 00:00:00,February,W,N,F,35,True,False,Shelton,Route 8 North ,  ,  ,V,G,1.0,0,14-232(1),,False,N,False,False,V,,,,,False,1.0,CT0012600,133865634310444104,2025-02-16 09:06:40.993000,09:06:40.993000,2025,14-232(1),,,2025,Moving Violation
2025-03-15 21:50:33.537000,7303133.0,CT0012600,Shelton,Racial Profile,438,2500004990,Incident ID,2025-02-21 00:00:00,February,W,N,M,70,True,True,SHELTON,Shelton Ave/Meadow St,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,I,,,,,False,1.0,CT0012600,133865634310444104,2025-02-21 17:32:36.530000,17:32:36.530000,2025,14-299,,,2025,Traffic Control Signal
2025-03-15 21:50:33.570000,7303143.0,CT0012600,Shelton,Racial Profile,452,2500005063,Incident ID,2025-02-22 00:00:00,February,W,N,M,20,True,False,SHELTON,Coram/Wooster,  ,  ,V,G,1.0,0,14-230,,False,N,False,False,V,,,,,False,1.0,CT0012600,133865634310444104,2025-02-22 18:13:23.050000,18:13:23.050000,2025,14-230,,,2025,Moving Violation
2025-03-15 21:50:33.563000,7303141.0,CT0012600,Shelton,Racial Profile,447,2500005247,Incident ID,2025-02-24 00:00:00,February,W,N,M,19,False,False,SHELTON,bpt ave/ rt 8 south,  ,  ,V,G,1.0,0,14-18(a)(1),,False,N,False,False,V,,,,,False,1.0,CT0012600,133865634310444104,2025-02-24 14:33:34.150000,14:33:34.150000,2025,,,,2025,Display of Plates
2025-03-15 21:50:33.527000,7303131.0,CT0012600,Shelton,Racial Profile,404,2500005376,Incident ID,2025-02-25 00:00:00,February,W,N,M,19,True,True,SHELTON,shelton ave,  ,  ,E,G,1.0,0,14-80B,,True,N,False,False,V,,,,,False,1.0,CT0012600,133865634310444104,2025-02-25 19:48:16.483000,19:48:16.483000,2025,14-80B,,,2025,Equipment Violation
2025-03-15 21:50:33.540000,7303134.0,CT0012600,Shelton,Racial Profile,438,2500005482,Incident ID,2025-02-26 00:00:00,February,W,N,F,17,True,True,SHELTON," DOGWOOD DR/RIPTON RD (SHELTON, T126)",  ,  ,V,G,1.0,0,14-299,,False,N,False,False,I,,,,,False,1.0,CT0012600,133865634310444104,2025-02-26 21:20:47.840000,21:20:47.840000,2025,,,,2025,Traffic Control Signal
2025-03-15 21:50:33.547000,7303135.0,CT0012600,Shelton,Racial Profile,438,2500005482,Incident ID,2025-02-26 00:00:00,February,W,N,F,17,True,True,SHELTON,Huntington St/Shelton Ave,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,I,,,,,False,1.0,CT0012600,133865634310444104,2025-02-26 21:20:47.840000,21:20:47.840000,2025,,,,2025,Traffic Control Signal
2025-03-15 21:50:33.520000,7303130.0,CT0012600,Shelton,Racial Profile,402,2500005614,Incident ID,2025-02-28 00:00:00,February,W,N,M,36,True,False,SHELTON,bpt ave,  ,  ,V,G,1.0,0,14-234,,False,N,False,False,V,,,,,False,1.0,CT0012600,133865634310444104,2025-02-28 10:16:37.357000,10:16:37.357000,2025,14-234,,,2025,Moving Violation
2025-03-15 21:50:33.567000,7303142.0,CT0012600,Shelton,Racial Profile,447,2500005628,Incident ID,2025-02-28 00:00:00,February,W,H,M,40,True,False,SHELTON,ELIZABETH/ 5TH,  ,  ,V,G,2.0,1,14-147(c),,True,I,False,False,M,,,,,False,1.0,CT0012600,133865634310444104,2025-02-28 13:14:08.717000,13:14:08.717000,2025,,,,2025,Administrative Offense
2025-04-15 21:51:43.733000,7361353.0,CT0012600,Shelton,Racial Profile,441,2500006016,Incident ID,2025-03-04 00:00:00,March,A,N,F,52,True,True,SHELTON,corporate dr,  ,  ,V,B,1.0,0,14-12(a)*,,False,N,False,False,V,,,,,False,1.0,CT0012600,133892419000161937,2025-03-04 13:08:36.543000,13:08:36.543000,2025,,,,2025,Registration
2025-04-15 21:51:43.730000,7361351.0,CT0012600,Shelton,Racial Profile,404,2500006223,Incident ID,2025-03-06 00:00:00,March,W,N,M,50,True,True,SHELTON,crown point plaza,  ,  ,V,G,1.0,0,14-34a(e),,False,N,False,False,V,,,,,False,1.0,CT0012600,133892419000161937,2025-03-06 17:50:30.643000,17:50:30.643000,2025,,,,2025,Other
2025-04-15 21:51:43.730000,7361352.0,CT0012600,Shelton,Racial Profile,404,2500006336,Incident ID,2025-03-07 00:00:00,March,B,N,F,45,True,True,SHELTON,howe ave/cornell st,  ,  ,E,G,1.0,0,14-96aa,,False,N,False,False,V,,,,,False,1.0,CT0012600,133892419000161937,2025-03-07 21:30:22.777000,21:30:22.777000,2025,14-96aa,,,2025,Defective Lights
2025-04-15 21:51:43.770000,7361364.0,CT0012600,Shelton,Racial Profile,469,2500006280,Incident ID,2025-03-07 00:00:00,March,W,H,F,26,True,False,SHELTON,howe / white,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0012600,133892419000161937,2025-03-07 07:32:40.917000,07:32:40.917000,2025,,,,2025,Stop Sign
2025-04-15 21:51:43.737000,7361354.0,CT0012600,Shelton,Racial Profile,441,2500006303,Incident ID,2025-03-07 00:00:00,March,B,N,M,31,True,False,SHELTON,140 BRIDGEPORT AVE ,  ,  ,E,B,1.0,0,14-18(a),,False,N,False,False,V,,,,,False,1.0,CT0012600,133892419000161937,2025-03-07 12:43:10.227000,12:43:10.227000,2025,,,,2025,Display of Plates
2025-04-15 21:51:43.740000,7361355.0,CT0012600,Shelton,Racial Profile,441,2500006309,Incident ID,2025-03-07 00:00:00,March,W,N,M,72,True,True,SHELTON,D,  ,  ,V,B,1.0,0,14-18(a),,False,N,False,False,V,,,,,False,1.0,CT0012600,133892419000161937,2025-03-07 14:14:24.407000,14:14:24.407000,2025,,,,2025,Display of Plates
2025-04-15 21:51:43.747000,7361357.0,CT0012600,Shelton,Racial Profile,445,2500006340,Incident ID,2025-03-07 00:00:00,March,W,N,M,17,True,True,SHELTON,1 Bridgeport Ave,  ,  ,V,G,1.0,0,14-236,,False,N,False,False,I,,,,,False,1.0,CT0012600,133892419000161937,2025-03-07 22:16:56.543000,22:16:56.543000,2025,14-236,,,2025,Moving Violation
2025-04-15 21:51:43.720000,7361348.0,CT0012600,Shelton,Racial Profile,285,2500006399,Incident ID,2025-03-08 00:00:00,March,B,N,F,24,True,False,SHELTON,huntington st,  ,  ,V,G,1.0,0,14-240(a,,False,N,False,False,V,,,,,False,1.0,CT0012600,133892419000161937,2025-03-08 14:17:49.620000,14:17:49.620000,2025,14-240(a,,,2025,Moving Violation
