CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year
3/1/17 18:19,3109644.0,CT0011600,Putnam,Racial Profile,488,TS-2017004021,Traffic Stop Number,"Sunday, January 1, 2017",January,W,N,F,43.0,True,True,Putnam, Providence Street,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,W,,,,,False,1.0,CT0011600,20170301181933001702,1/1/17 17:38,17:38:00,r4,,,Traffic Control Signal,2017
3/1/17 18:27,3109889.0,CT0011600,Putnam,Racial Profile,488,TS-2017004022,Traffic Stop Number,"Sunday, January 1, 2017",January,W,N,M,20.0,False,True,Putnam, School Street,  ,  ,E,G,1.0,0,14-96d,,False,N,False,False,V,,,,,False,1.0,CT0011600,20170301182745001947,1/1/17 19:36,19:36:00,r4,,,Defective Lights,2017
3/1/17 18:27,3109890.0,CT0011600,Putnam,Racial Profile,488,TS-2017004023,Traffic Stop Number,"Thursday, January 5, 2017",January,W,N,M,64.0,False,False,Putnam, Kennedy Drive,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0011600,20170301182747001948,1/5/17 20:55,20:55:00,r4,,,Stop Sign,2017
3/1/17 18:28,3109900.0,CT0011600,Putnam,Racial Profile,480,TS-2017004029,Traffic Stop Number,"Saturday, January 7, 2017",January,W,N,F,17.0,False,True,Putnam, Woodstock @ Murphy Hill,  ,  ,E,G,1.0,0,14-96b,,False,N,False,False,V,,,,,False,1.0,CT0011600,20170301182808001958,1/7/17 00:09,00:09:00,r4,,,Defective Lights,2017
3/1/17 18:19,3109648.0,CT0011600,Putnam,Racial Profile,483,TS-2017004002,Traffic Stop Number,"Saturday, January 7, 2017",January,W,N,M,18.0,False,True,Putnam, Grove Streeet,  ,  ,V,G,1.0,0,14-230(a),,False,N,False,False,W,,,,,False,1.0,CT0011600,20170301181941001706,1/7/17 00:14,00:14:00,r4,,,Moving Violation,2017
3/1/17 18:27,3109892.0,CT0011600,Putnam,Racial Profile,3160,TS-2017004020,Traffic Stop Number,"Sunday, January 8, 2017",January,W,N,M,69.0,False,True,Putnam, Church Street,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0011600,20170301182752001950,1/8/17 21:11,21:11:00,r4,,,Stop Sign,2017
3/1/17 18:22,3109743.0,CT0011600,Putnam,Racial Profile,477,TS-2017004000,Traffic Stop Number,"Monday, January 9, 2017",January,W,N,M,0.0,False,True,Putnam, Kennedy Dr / Bridge St,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,W,,,,,False,1.0,CT0011600,20170301182249001801,1/9/17 06:47,06:47:00,r4,,,Traffic Control Signal,2017
3/1/17 18:19,3109642.0,CT0011600,Putnam,Racial Profile,483,TS-2017004018,Traffic Stop Number,"Saturday, January 14, 2017",January,W,N,F,24.0,False,True,Putnam, Woodstock Ave,  ,  ,V,G,1.0,0,14-218a13,,False,N,False,False,W,,,,,False,1.0,CT0011600,20170301181930001700,1/14/17 00:40,00:40:00,r4,,,Speed Related,2017
3/1/17 18:19,3109640.0,CT0011600,Putnam,Racial Profile,483,TS-2017004016,Traffic Stop Number,"Saturday, January 14, 2017",January,W,N,F,37.0,True,True,Putnam, Kennedy Drive,  ,  ,V,G,1.0,0,14-219,,False,N,False,False,W,,,,,False,1.0,CT0011600,20170301181926001698,1/14/17 23:54,23:54:00,r4,,,Speed Related,2017
3/1/17 18:08,3109298.0,CT0011600,Putnam,Racial Profile,483,TS-2017004078,Traffic Stop Number,"Saturday, January 14, 2017",January,W,N,F,21.0,False,True,Putnam, Woodstock Ave,  ,  ,V,G,1.0,0,14-218a16,,False,N,False,False,W,,,,,False,1.0,CT0011600,20170301180803001357,1/14/17 00:06,00:06:00,r4,,,Speed Related,2017
3/1/17 18:19,3109639.0,CT0011600,Putnam,Racial Profile,483,TS-2017004015,Traffic Stop Number,"Sunday, January 15, 2017",January,W,N,F,30.0,False,True,Putnam, Woodstock Ave,  ,  ,V,G,1.0,0,14-218a18,,False,N,False,False,W,,,,,False,1.0,CT0011600,20170301181924001697,1/15/17 00:54,00:54:00,r4,,,Speed Related,2017
3/1/17 17:52,3108824.0,CT0011600,Putnam,Racial Profile,483,TS-2017004027,Traffic Stop Number,"Sunday, January 15, 2017",January,W,N,F,29.0,True,True,Putnam, Walnut St,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,I,,,,,False,1.0,CT0011600,20170301175207000882,1/15/17 02:10,02:10:00,r4,,,Traffic Control Signal,2017
3/1/17 18:19,3109641.0,CT0011600,Putnam,Racial Profile,483,TS-2017004017,Traffic Stop Number,"Sunday, January 15, 2017",January,W,N,M,28.0,False,False,Putnam, Woodstock Ave,  ,  ,V,G,1.0,0,14-218a19,,False,N,False,False,W,,,,,False,1.0,CT0011600,20170301181928001699,1/15/17 01:21,01:21:00,r4,,,Speed Related,2017
3/1/17 18:09,3109332.0,CT0011600,Putnam,Racial Profile,483,TS-2017004089,Traffic Stop Number,"Tuesday, January 17, 2017",January,W,N,F,58.0,True,True,Putnam, Sabin St,  ,  ,V,G,1.0,0,14-218a21,,False,N,False,False,W,,,,,False,1.0,CT0011600,20170301180911001391,1/17/17 06:22,06:22:00,r4,,,Speed Related,2017
3/1/17 18:26,3109857.0,CT0011600,Putnam,Racial Profile,488,TS-2017004001,Traffic Stop Number,"Tuesday, January 17, 2017",January,W,N,M,27.0,False,True,Putnam, School St,  ,  ,E,G,1.0,0,14-18(a),,False,N,False,False,V,,,,,False,1.0,CT0011600,20170301182642001915,1/17/17 10:25,10:25:00,r4,,,Display of Plates,2017
3/1/17 18:28,3109918.0,CT0011600,Putnam,Racial Profile,478,TS-2017004037,Traffic Stop Number,"Wednesday, January 18, 2017",January,W,N,F,44.0,False,True,Putnam, Church St,  ,  ,V,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0011600,20170301182846001976,1/18/17 09:35,09:35:00,r4,,,Defective Lights,2017
3/1/17 18:18,3109605.0,CT0011600,Putnam,Racial Profile,480,TS-2017004030,Traffic Stop Number,"Wednesday, January 18, 2017",January,W,N,F,43.0,False,True,Putnam, Kennedy @ Canal,  ,  ,V,B,1.0,0,14-219T69Z,,False,N,False,False,W,,,,,False,1.0,CT0011600,20170301181817001663,1/18/17 08:47,08:47:00,r4,,,Speed Related,2017
3/1/17 17:45,3108643.0,CT0011600,Putnam,Racial Profile,480,TS-2017004028,Traffic Stop Number,"Wednesday, January 18, 2017",January,W,N,M,37.0,True,True,Putnam, Livery St,  ,  ,V,G,1.0,0,14-296aa(b),,False,N,False,False,M,,,,,False,1.0,CT0011600,20170301174530000701,1/18/17 09:08,09:08:00,r4,,,Cell Phone,2017
3/1/17 17:52,3108827.0,CT0011600,Putnam,Racial Profile,480,TS-2017004026,Traffic Stop Number,"Wednesday, January 18, 2017",January,W,N,F,32.0,False,True,Putnam, Kennedy @ Canal,  ,  ,V,B,1.0,0,14-219T70Z,,False,N,False,False,I,,,,,False,1.0,CT0011600,20170301175213000885,1/18/17 08:12,08:12:00,r4,,,Speed Related,2017
3/1/17 18:00,3109066.0,CT0011600,Putnam,Racial Profile,483,TS-2017004088,Traffic Stop Number,"Friday, January 20, 2017",January,W,N,M,55.0,False,True,Putnam, Main St,  ,  ,V,G,1.0,0,14-218a9,,False,N,False,False,I,,,,,False,1.0,CT0011600,20170301180017001125,1/20/17 06:05,06:05:00,r4,,,Speed Related,2017
3/1/17 18:35,3110113.0,CT0011600,Putnam,Racial Profile,480,TS-2017004084,Traffic Stop Number,"Saturday, January 21, 2017",January,W,N,M,42.0,True,True,Putnam, Pomfret @ Sabin,  ,  ,E,G,1.0,0,14-96b,,False,N,False,False,V,,,,,False,1.0,CT0011600,20170301183532002171,1/21/17 05:48,05:48:00,r4,,,Defective Lights,2017
3/1/17 18:08,3109297.0,CT0011600,Putnam,Racial Profile,480,TS-2017004077,Traffic Stop Number,"Saturday, January 21, 2017",January,W,N,F,20.0,True,True,Putnam, Kennedy @ Pomfret,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,W,,,,,False,1.0,CT0011600,20170301180800001356,1/21/17 00:20,00:20:00,r4,,,Traffic Control Signal,2017
