CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year
6/27/22 6:35,6098820.0,CT0010900,Plainfield,Racial Profile,97,316469,Incident Id,"Wednesday, June 22, 2022",June,W,N,M,43,True,False,CENTRAL VILLAGE,PUTNAM ROAD,  ,  ,V,G,1.0,0,14-218A,,False,N,False,False,V,,,,,False,1.0,COLLECT,98756312-6ca3-400a-a,6/22/22 6:29,6:29 AM,r9,,,Speed Related,2022
1/20/22 13:07,5891062.0,CT0010900,Plainfield,Racial Profile,142,22-538,CAD Identifier,"Saturday, January 15, 2022",January,W,N,M,32,True,False,Moosup,69 PROSPECT ST,  ,  ,E,B,1.0,0,14-18,,False,N,False,False,V,1/15/22 0:00,Verbal Warning,,,False,1.0,CT0010900,TriTechSoftware36344,1/15/22 13:16,1:16 PM,r9,,,Display of Plates,2022
1/20/22 13:15,5891069.0,CT0010900,Plainfield,Racial Profile,142,22-571,CAD Identifier,"Sunday, January 16, 2022",January,W,N,M,17,True,True,Plainfield,NORWICH RD,  ,  ,V,G,1.0,0,14-230,,False,N,False,False,V,1/16/22 0:00,Verbal Warning,,,False,1.0,CT0010900,TriTechSoftware92167,1/16/22 12:51,12:51 PM,r9,,,Moving Violation,2022
1/20/22 12:18,5889938.0,CT0010900,Plainfield,Racial Profile,148,22-293,CAD Identifier,"Saturday, January 8, 2022",January,W,N,F,48,False,True,Plainfield,PLEASANT ST,  ,  ,V,G,1.0,0,14-12a,,False,N,False,False,V,1/8/22 0:00,Verbal Warning,,,False,1.0,CT0010900,TriTechSoftware74063,1/8/22 21:06,9:06 PM,r9,,,Registration,2022
1/20/22 12:32,5890253.0,CT0010900,Plainfield,Racial Profile,148,22-378,CAD Identifier,"Tuesday, January 11, 2022",January,W,N,M,45,True,False,Plainfield,LATHROP RD,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,1/11/22 0:00,Verbal Warning,,,False,1.0,CT0010900,TriTechSoftware88711,1/11/22 19:08,7:08 PM,r9,,,Speed Related,2022
3/2/22 23:49,5933270.0,CT0010900,Plainfield,Racial Profile,148,22-806,CAD Identifier,"Saturday, January 22, 2022",January,W,N,M,52,True,False,Moosup,WARD AVE,  ,  ,V,G,1.0,0,14-218A,,False,N,False,False,V,1/22/22 0:00,Verbal Warning,,,False,1.0,CT0010900,TriTechSoftware27903,1/22/22 20:37,8:37 PM,r9,,,Speed Related,2022
5/16/22 6:35,6034843.0,CT0010900,Plainfield,Racial Profile,148,315770,Incident Id,"Saturday, May 14, 2022",May,W,N,M,48,True,True,MOOSUP,LAKE ST,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,COLLECT,188e3b5e-1919-424f-a,5/14/22 19:58,7:58 PM,r9,,,Stop Sign,2022
5/16/22 6:35,6034844.0,CT0010900,Plainfield,Racial Profile,148,315771,Incident Id,"Saturday, May 14, 2022",May,W,N,M,25,True,False,MOOSUP,LAKE ST,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,COLLECT,188e3b5e-1919-424f-a,5/14/22 20:07,8:07 PM,r9,,,Stop Sign,2022
5/16/22 6:35,6034845.0,CT0010900,Plainfield,Racial Profile,148,315772,Incident Id,"Saturday, May 14, 2022",May,W,N,F,26,True,True,CENTRAL VILLAGE,EAST MAIN ST,  ,  ,E,G,1.0,0,14-96,,False,N,False,False,V,,,,,False,1.0,COLLECT,188e3b5e-1919-424f-a,5/14/22 20:22,8:22 PM,r9,,,Defective Lights,2022
5/16/22 6:35,6034846.0,CT0010900,Plainfield,Racial Profile,148,315773,Incident Id,"Saturday, May 14, 2022",May,W,N,F,36,True,False,PLAINFIELD,NORWICH ROAD,  ,  ,E,G,1.0,0,14-96,,False,N,False,False,V,,,,,False,1.0,COLLECT,188e3b5e-1919-424f-a,5/14/22 21:56,9:56 PM,r9,,,Defective Lights,2022
