CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year
4/14/22 13:38,5972646.0,CT0016200,Winsted,Racial Profile,1150,21-170,Case No.,"Sunday, January 10, 2021",January,W,N,M,28,True,True, Winchester,Main Street,  ,  ,E,G,2.0,0,14-18a,,False,N,False,False,M,1/10/21 21:23,Misdemeanor Summons,,,False,1.0,CT0016200,20220414133810000001,1/10/21 21:23,9:23:24 PM,r8,14-147c,,Display of Plates,2021
4/14/22 13:38,5972901.0,CT0016200,Winsted,Racial Profile,1150,21-3581,Case No.,"Monday, June 14, 2021",June,B,N,F,27,True,False, WINCHESTER,COLEBROOK RIVER RD,  ,  ,E,G,3.0,1,14-12a*,,True,I,False,False,I,6/14/21 23:36,Infraction Ticket,,,False,1.0,CT0016200,20220414133810000001,6/14/21 23:36,11:36:00 PM,r8,,,Registration,2021
4/14/22 13:38,5972908.0,CT0016200,Winsted,Racial Profile,1150,21-3673,Case No.,"Friday, June 18, 2021",June,W,N,M,34,True,True, WINCHESTER,TORRINGFORD ST (RT 183),  ,  ,V,G,1.0,0,14-218a,,False,O,False,False,V,6/18/21 3:16,Verbal Warning,,,False,1.0,CT0016200,20220414133810000001,6/18/21 3:16,3:16:00 AM,r8,,,Speed Related,2021
4/14/22 13:38,5972920.0,CT0016200,Winsted,Racial Profile,1150,21-3770,Case No.,"Tuesday, June 22, 2021",June,W,N,F,40,True,True, WINCHESTER,SPENCER ST,  ,  ,V,G,1.0,0,14-218a,,False,O,False,False,V,6/22/21 0:52,Verbal Warning,,,False,1.0,CT0016200,20220414133810000001,6/22/21 0:52,12:52:00 AM,r8,,,Speed Related,2021
4/14/22 13:38,5972921.0,CT0016200,Winsted,Racial Profile,1150,21-3772,Case No.,"Tuesday, June 22, 2021",June,W,N,M,56,True,True, COLEBROOK,COLEBROOK RIVER RD,  ,  ,V,G,1.0,0,14-218a,,False,O,False,False,V,6/22/21 2:29,Verbal Warning,,,False,1.0,CT0016200,20220414133810000001,6/22/21 2:29,2:29:00 AM,r8,,,Speed Related,2021
4/14/22 13:38,5972922.0,CT0016200,Winsted,Racial Profile,1150,21-3773,Case No.,"Tuesday, June 22, 2021",June,W,N,M,18,True,True, WINCHESTER,ELM ST,  ,  ,V,G,3.0,1,14-218a,,True,I,True,True,U,6/22/21 2:58,Uniform ArrestReport,,,False,1.0,CT0016200,20220414133810000001,6/22/21 2:58,2:58:00 AM,r8,14-227g,,Speed Related,2021
4/14/22 13:38,5972923.0,CT0016200,Winsted,Racial Profile,1150,21-3793,Case No.,"Wednesday, June 23, 2021",June,W,N,M,20,True,False, WINCHESTER,PARK PL E,  ,  ,V,G,1.0,0,14-218a,,False,O,False,False,V,6/23/21 1:06,Verbal Warning,,,False,1.0,CT0016200,20220414133810000001,6/23/21 1:06,1:06:00 AM,r8,,,Speed Related,2021
4/14/22 13:38,5972944.0,CT0016200,Winsted,Racial Profile,1150,21-3895,Case No.,"Sunday, June 27, 2021",June,W,H,F,40,True,True, WINCHESTER,NORFOLK RD (RT 44),  ,  ,V,G,1.0,0,1-218a,,False,O,False,False,V,6/27/21 3:38,Verbal Warning,,,False,1.0,CT0016200,20220414133810000001,6/27/21 3:38,3:38:00 AM,r8,,,Speed Related,2021
4/14/22 13:38,5972932.0,CT0016200,Winsted,Racial Profile,1150,21-3915,Case No.,"Monday, June 28, 2021",June,W,H,M,26,True,False, WINCHESTER,MAIN ST (RT 44),  ,  ,V,G,1.0,0,14-12(a),,False,O,False,False,V,6/28/21 6:35,Verbal Warning,,,False,1.0,CT0016200,20220414133810000001,6/28/21 6:35,6:35:00 AM,r8,,,Registration,2021
4/14/22 13:38,5972933.0,CT0016200,Winsted,Racial Profile,1150,21-3943,Case No.,"Tuesday, June 29, 2021",June,W,N,F,19,True,False, WINCHESTER,MAIN ST (RT 44),  ,  ,V,G,1.0,0,14-218a,,False,O,False,False,V,6/29/21 3:16,Verbal Warning,,,False,1.0,CT0016200,20220414133810000001,6/29/21 3:16,3:16:00 AM,r8,,,Speed Related,2021
4/14/22 13:38,5972934.0,CT0016200,Winsted,Racial Profile,1150,21-3944,Case No.,"Tuesday, June 29, 2021",June,W,N,M,17,False,False, WINCHESTER,NORFOLK RD (RT 44),  ,  ,I,G,2.0,0,14-36g,,False,O,False,False,W,6/29/21 3:43,Written Ticket,,,False,1.0,CT0016200,20220414133810000001,6/29/21 3:43,3:43:00 AM,r8,,,Unlicensed Operation,2021
4/14/22 13:38,5972951.0,CT0016200,Winsted,Racial Profile,1150,21-4205,Case No.,"Friday, July 9, 2021",July,W,N,M,67,True,False, WINCHESTER,N MAIN ST,  ,  ,E,G,1.0,0,14-96c,,False,O,False,False,V,7/9/21 2:51,Verbal Warning,,,False,1.0,CT0016200,20220414133810000001,7/9/21 2:51,2:51:00 AM,r8,,,Defective Lights,2021
4/14/22 13:38,5972966.0,CT0016200,Winsted,Racial Profile,1150,21-4445,Case No.,"Tuesday, July 20, 2021",July,W,N,M,54,True,False, WINCHESTER,MUNRO ST,  ,  ,V,G,1.0,0,14-218a,,False,O,False,False,V,7/20/21 5:41,Verbal Warning,,,False,1.0,CT0016200,20220414133810000001,7/20/21 5:41,5:41:00 AM,r8,,,Speed Related,2021
4/14/22 13:38,5972976.0,CT0016200,Winsted,Racial Profile,1150,21-4481,Case No.,"Wednesday, July 21, 2021",July,W,N,M,51,True,True, WINCHESTER,NEW HARTFORD RD (RT 44),  ,  ,E,G,1.0,0,14-18a,,False,O,False,False,V,7/21/21 1:46,Verbal Warning,,,False,1.0,CT0016200,20220414133810000001,7/21/21 1:46,1:46:00 AM,r8,,,Display of Plates,2021
4/14/22 13:38,5972980.0,CT0016200,Winsted,Racial Profile,1150,21-4557,Case No.,"Saturday, July 24, 2021",July,W,N,M,32,True,False, WINCHESTER,WHITE ST,  ,  ,V,G,1.0,0,14-218a,,False,O,False,False,V,7/24/21 2:26,Verbal Warning,,,False,1.0,CT0016200,20220414133810000001,7/24/21 2:26,2:26:00 AM,r8,,,Speed Related,2021
4/14/22 13:38,5972981.0,CT0016200,Winsted,Racial Profile,1150,21-4560,Case No.,"Saturday, July 24, 2021",July,W,N,F,28,True,False, WINCHESTER,MAIN ST (RT 44),  ,  ,E,G,3.0,1,14-12a*,,False,O,False,False,I,7/24/21 7:09,Infraction Ticket,,,False,1.0,CT0016200,20220414133810000001,7/24/21 7:09,7:09:00 AM,r8,,,Registration,2021
4/14/22 13:38,5972989.0,CT0016200,Winsted,Racial Profile,1150,21-4706,Case No.,"Friday, July 30, 2021",July,W,N,M,0,False,False, WINCHESTER,S MAIN ST (RT 44),  ,  ,V,G,1.0,0,14-218A,,False,O,False,False,V,7/30/21 6:15,Verbal Warning,,,False,1.0,CT0016200,20220414133810000001,7/30/21 6:15,6:15:00 AM,r8,,,Speed Related,2021
