CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,ReasonforStop
5/15/24 8:22,6876361.0,CT0017000,UCONN,Racial Profile,330,2400028670,Incident ID,"Saturday, April 27, 2024",April,W,N,F,21,True,False,STORRS,Diane Wright Way,  ,  ,V,G,1.0,0,14-239(a),,False,N,False,False,V,,,,,False,1.0,CT0017000,133602493175434406,4/27/24 4:17,4:17:16 AM,2024,,,,2024,Moving Violation
3/15/24 8:17,6823448.0,CT0017000,UCONN,Racial Profile,391,2400008027,Incident ID,"Saturday, February 3, 2024",February,W,N,M,20,True,False,Mansfield,hunting lodge road,  ,  ,V,G,1.0,0,14-230a,,False,N,False,False,V,,,,,False,1.0,CT0017000,133549786517947753,2/3/24 0:52,12:52:36 AM,2024,,,,2024,Moving Violation
3/15/24 8:17,6823455.0,CT0017000,UCONN,Racial Profile,391,2400011523,Incident ID,"Saturday, February 17, 2024",February,B,N,M,24,False,False,STORRS,Horse Barn Hill Road,  ,  ,V,G,3.0,1,14-230,,True,I,False,True,M,,,,,False,1.0,CT0017000,133549786517947753,2/17/24 1:59,1:59:02 AM,2024,14-227a,,,2024,Moving Violation
4/15/24 8:17,6848972.0,CT0017000,UCONN,Racial Profile,391,2400021974,Incident ID,"Saturday, March 30, 2024",March,W,M,M,40,True,False,STORRS,Route 195,  ,  ,V,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0017000,133576570443587627,3/30/24 1:42,1:42:02 AM,2024,,,,2024,Defective Lights
1/15/25 9:21,7174214.0,CT0017000,UCONN,Racial Profile,410,2400068583,Incident ID,"Friday, October 11, 2024",October,W,N,F,21,True,False,STORRS,no eagleville rd by sam's ,  ,  ,V,G,1.0,0,14-218,,False,N,False,False,V,,,,,False,1.0,CT0017000,133814244675123273,10/11/24 11:55,11:55:50 AM,2024,,,,2024,Speed Related
1/15/25 9:21,7174216.0,CT0017000,UCONN,Racial Profile,410,2400072444,Incident ID,"Friday, October 25, 2024",October,W,N,F,48,True,False,STORRS,Discovery/NE Rd,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0017000,133814244675123273,10/25/24 12:06,12:06:56 PM,2024,,,,2024,Traffic Control Signal
3/15/24 8:17,6823458.0,CT0017000,UCONN,Racial Profile,412,2400012301,Incident ID,"Tuesday, February 20, 2024",February,B,N,M,26,False,False,STORRS,Discovery Dr,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0017000,133549786517947753,2/20/24 17:26,5:26:20 PM,2024,,,,2024,Speed Related
12/15/24 9:21,7144250.0,CT0017000,UCONN,Racial Profile,412,2400059732,Incident ID,"Saturday, September 7, 2024",September,W,M,M,42,True,False,STORRS,C Project Service Rd,  ,  ,V,G,1.0,0,14-303,,False,N,False,False,V,,,,,False,1.0,CT0017000,133787460861393453,9/7/24 23:52,11:52:28 PM,2024,,,,2024,Other
1/15/25 9:21,7174222.0,CT0017000,UCONN,Racial Profile,412,2400072592,Incident ID,"Friday, October 25, 2024",October,W,N,M,18,False,False,STORRS,no eagleville rd/hunting lodge ,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,I,,,,,False,1.0,CT0017000,133814244675123273,10/25/24 22:15,10:15:25 PM,2024,,,,2024,Speed Related
1/15/25 9:21,7174223.0,CT0017000,UCONN,Racial Profile,412,2400072607,Incident ID,"Friday, October 25, 2024",October,A,N,M,20,False,False,STORRS,N. Eagleville Rd,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,I,,,,,False,1.0,CT0017000,133814244675123273,10/25/24 22:55,10:55:53 PM,2024,,,,2024,Speed Related
1/15/25 9:21,7174224.0,CT0017000,UCONN,Racial Profile,412,2400072857,Incident ID,"Saturday, October 26, 2024",October,W,N,F,20,True,False,STORRS,N. Eagleville Rd,  ,  ,V,B,1.0,0,14-218(a),,False,N,False,False,V,,,,,False,1.0,CT0017000,133814244675123273,10/26/24 23:07,11:07:45 PM,2024,,,,2024,Speed Related
1/15/25 9:21,7174226.0,CT0017000,UCONN,Racial Profile,412,2400072893,Incident ID,"Sunday, October 27, 2024",October,W,H,M,20,False,False,STORRS,Discovery Dr,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0017000,133814244675123273,10/27/24 0:48,12:48:39 AM,2024,,,,2024,Speed Related
2/15/24 8:18,6784891.0,CT0017000,UCONN,Racial Profile,478,2400005200,Incident ID,"Tuesday, January 23, 2024",January,W,N,M,21,True,False,STORRS,north eagleville rd @ a project,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,W,,,,,False,1.0,CT0017000,133524767027486036,1/23/24 18:21,6:21:40 PM,2024,,,,2024,Traffic Control Signal
3/15/24 8:17,6823462.0,CT0017000,UCONN,Racial Profile,478,2400011699,Incident ID,"Sunday, February 18, 2024",February,W,N,F,22,True,False,STORRS,north eagleville rd @ glenbrook rd,  ,  ,E,G,1.0,0,14-96a(a),,False,N,False,False,W,,,,,False,1.0,CT0017000,133549786517947753,2/18/24 0:32,12:32:15 AM,2024,,,,2024,Defective Lights
5/15/24 8:22,6876364.0,CT0017000,UCONN,Racial Profile,478,2400023610,Incident ID,"Friday, April 5, 2024",April,A,N,F,33,True,True,STORRS,HILLSIDE/GLENBROOK,  ,  ,V,G,1.0,0,14-298,,False,N,False,False,I,,,,,False,1.0,CT0017000,133602493175434406,4/5/24 17:05,5:05:39 PM,2024,,,,2024,STC Violation
6/15/24 8:21,6927446.0,CT0017000,UCONN,Racial Profile,478,2400035264,Incident ID,"Thursday, May 23, 2024",May,W,M,M,28,True,False,STORRS,discovery drive @ route 44,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0017000,133629276927304328,5/23/24 21:37,9:37:39 PM,2024,,,,2024,Speed Related
11/15/24 9:21,7104205.0,CT0017000,UCONN,Racial Profile,478,2400057981,Incident ID,"Saturday, August 31, 2024",August,W,M,M,46,True,False,STORRS,north eagleville rd @ c project service ,  ,  ,V,G,1.0,0,14-239(a),,False,N,False,False,W,,,,,False,1.0,CT0017000,133761540701086656,8/31/24 21:32,9:32:13 PM,2024,,,,2024,Moving Violation
11/15/24 9:21,7104210.0,CT0017000,UCONN,Racial Profile,480,2400057975,Incident ID,"Saturday, August 31, 2024",August,W,N,M,20,True,False,STORRS,N Eagleville @ King Hill,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0017000,133761540701086656,8/31/24 21:13,9:13:51 PM,2024,14-218a,,,2024,Speed Related
1/15/25 9:21,7174238.0,CT0017000,UCONN,Racial Profile,480,2400072634,Incident ID,"Saturday, October 26, 2024",October,W,N,M,18,True,False,STORRS,N Eagleville @ Gilbert,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0017000,133814244675123273,10/26/24 0:44,12:44:34 AM,2024,14-301,,,2024,Stop Sign
4/15/24 8:17,6848985.0,CT0017000,UCONN,Racial Profile,560,2400017633,Incident ID,"Tuesday, March 12, 2024",March,W,N,F,21,True,False,Farmington,munson road,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0017000,133576570443587627,3/12/24 20:29,8:29:16 PM,2024,14-301,,,2024,Stop Sign
4/15/24 8:17,6848987.0,CT0017000,UCONN,Racial Profile,560,2400019432,Incident ID,"Tuesday, March 19, 2024",March,W,N,F,63,False,False,Farmington,farmington avenue south road ,  ,  ,V,G,1.0,0,14-218(a),,False,N,False,False,V,,,,,False,1.0,CT0017000,133576570443587627,3/19/24 23:44,11:44:37 PM,2024,14-299,,,2024,Speed Related
4/15/24 8:17,6848988.0,CT0017000,UCONN,Racial Profile,560,2400019433,Incident ID,"Wednesday, March 20, 2024",March,W,N,M,61,True,False,Farmington,munson road @ south road ,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,I,,,,,False,1.0,CT0017000,133576570443587627,3/20/24 0:01,12:01:15 AM,2024,14-299,,,2024,Traffic Control Signal
5/15/24 8:22,6876378.0,CT0017000,UCONN,Racial Profile,560,2400026100,Incident ID,"Tuesday, April 16, 2024",April,W,N,F,42,True,False,UCONNHEALTH,farmington avenue @ farmglenn ,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0017000,133602493175434406,4/16/24 18:55,6:55:12 PM,2024,14-218a,,,2024,Speed Related
5/15/24 8:22,6876379.0,CT0017000,UCONN,Racial Profile,560,2400027536,Incident ID,"Monday, April 22, 2024",April,W,M,F,45,True,False,Farmington,birdseye road ,  ,  ,V,G,1.0,0,14-12(a)*,,False,N,False,False,V,,,,,False,1.0,CT0017000,133602493175434406,4/22/24 20:20,8:20:52 PM,2024,14-12(a)*,,,2024,Registration
5/15/24 8:22,6876381.0,CT0017000,UCONN,Racial Profile,560,2400027807,Incident ID,"Tuesday, April 23, 2024",April,A,N,F,52,True,False,Farmington,academic way ,  ,  ,V,G,1.0,0,14-298,,False,N,False,False,V,,,,,False,1.0,CT0017000,133602493175434406,4/23/24 17:35,5:35:43 PM,2024,14-301,,,2024,STC Violation
5/15/24 8:22,6876382.0,CT0017000,UCONN,Racial Profile,560,2400027825,Incident ID,"Tuesday, April 23, 2024",April,W,N,M,32,True,False,Farmington,farmington ave ,  ,  ,V,G,1.0,0,14-18(c),,False,N,False,False,V,,,,,False,1.0,CT0017000,133602493175434406,4/23/24 18:59,6:59:18 PM,2024,14-12(a),,,2024,Display of Plates
6/15/24 8:21,6927452.0,CT0017000,UCONN,Racial Profile,560,2400036302,Incident ID,"Tuesday, May 28, 2024",May,W,N,F,32,True,False,UCONNHEALTH,munson road ,  ,  ,V,G,1.0,0,14-12(a)*,,False,N,False,False,I,,,,,False,1.0,CT0017000,133629276927304328,5/28/24 17:52,5:52:09 PM,2024,14-12(a)*,,,2024,Registration
6/15/24 8:21,6927453.0,CT0017000,UCONN,Racial Profile,560,2400036329,Incident ID,"Tuesday, May 28, 2024",May,W,N,F,41,True,False,FARMINGTON,uconn health blvd ,  ,  ,V,G,1.0,0,14-12(a)*,,False,N,False,False,I,,,,,False,1.0,CT0017000,133629276927304328,5/28/24 19:38,7:38:23 PM,2024,14-12(a)* ,,,2024,Registration
7/15/24 8:21,6948917.0,CT0017000,UCONN,Racial Profile,560,2400037939,Incident ID,"Tuesday, June 4, 2024",June,W,N,F,38,True,False,Farmington,farmington avenue ,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0017000,133655196791299296,6/4/24 16:03,4:03:23 PM,2024,14-245,,,2024,Traffic Control Signal
7/15/24 8:21,6948918.0,CT0017000,UCONN,Racial Profile,560,2400037946,Incident ID,"Tuesday, June 4, 2024",June,W,N,F,34,True,False,UCONNHEALTH,uconn health blvd ,  ,  ,V,G,1.0,0,14-296aa(b),,False,N,False,False,V,,,,,False,1.0,CT0017000,133655196791299296,6/4/24 16:19,4:19:37 PM,2024,14-296aa(b),,,2024,Cell Phone
7/15/24 8:21,6948922.0,CT0017000,UCONN,Racial Profile,560,2400040921,Incident ID,"Tuesday, June 18, 2024",June,W,H,F,21,True,False,Farmington,colt hwy @ south road ,  ,  ,V,G,2.0,1,14-12(a)*,,False,N,False,False,I,,,,,False,1.0,CT0017000,133655196791299296,6/18/24 0:12,12:12:52 AM,2024,14-36(a),,,2024,Registration
7/15/24 8:21,6948924.0,CT0017000,UCONN,Racial Profile,560,2400042432,Incident ID,"Monday, June 24, 2024",June,W,M,F,28,True,False,FARMINGTON,garage 1,  ,  ,V,G,1.0,0,14-236,,False,N,False,False,W,,,,,False,1.0,CT0017000,133655196791299296,6/24/24 19:08,7:08:32 PM,2024,14-36(a),,,2024,Moving Violation
7/15/24 8:21,6948925.0,CT0017000,UCONN,Racial Profile,560,2400042477,Incident ID,"Monday, June 24, 2024",June,B,N,M,26,True,False,Farmington,farmington avenue ,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0017000,133655196791299296,6/24/24 22:08,10:08:55 PM,2024,14-218a,,,2024,Speed Related
7/15/24 8:21,6948927.0,CT0017000,UCONN,Racial Profile,560,2400042725,Incident ID,"Tuesday, June 25, 2024",June,W,N,F,62,True,False,Farmington,munson road ,  ,  ,V,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0017000,133655196791299296,6/25/24 21:11,9:11:56 PM,2024,14-96a(a),,,2024,Defective Lights
11/12/24 10:25,7097352.0,CT0017000,UCONN,Racial Profile,560,2400044318,Incident ID,"Tuesday, July 2, 2024",July,W,N,M,37,True,True,FARMINGTON,farmington avenue ,  ,  ,V,G,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0017000,133758987157302382,7/2/24 19:13,7:13:44 PM,2024,14-218a,,,2024,Speed Related
1/15/25 9:21,7174239.0,CT0017000,UCONN,Racial Profile,560,2400071407,Incident ID,"Tuesday, October 22, 2024",October,W,M,M,17,True,False,FARMINGTON,FARMINGTON AVENUE ,  ,  ,V,G,1.0,0,14-12(a)*,,False,N,False,False,V,,,,,False,1.0,CT0017000,133814244675123273,10/22/24 0:55,12:55:23 AM,2024,14-12(A)*,,,2024,Registration
2/15/24 8:18,6784894.0,CT0017000,UCONN,Racial Profile,578,2400004459,Incident ID,"Friday, January 19, 2024",January,A,N,M,64,True,False,STORRS,Discovery Drive,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0017000,133524767027486036,1/19/24 23:38,11:38:24 PM,2024,,,,2024,Stop Sign
7/15/24 8:21,6948928.0,CT0017000,UCONN,Racial Profile,578,2400038736,Incident ID,"Friday, June 7, 2024",June,W,H,M,23,True,False,Mansfield,Route 44,  ,  ,V,G,1.0,0,14-236,,False,N,False,False,V,,,,,False,1.0,CT0017000,133655196791299296,6/7/24 20:19,8:19:02 PM,2024,,,,2024,Moving Violation
11/5/24 14:23,7088488.0,CT0017000,UCONN,Racial Profile,578,2400044790,Incident ID,"Thursday, July 4, 2024",July,W,N,F,21,False,False,STORRS,Discovery Drive,  ,  ,V,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0017000,133753081649983741,7/4/24 22:03,10:03:35 PM,2024,,,,2024,Defective Lights
11/5/24 14:23,7088489.0,CT0017000,UCONN,Racial Profile,578,2400046571,Incident ID,"Friday, July 12, 2024",July,W,M,M,30,True,False,STORRS,discovery drive,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0017000,133753081649983741,7/12/24 21:18,9:18:46 PM,2024,,,,2024,Stop Sign
11/5/24 14:23,7088490.0,CT0017000,UCONN,Racial Profile,578,2400046752,Incident ID,"Saturday, July 13, 2024",July,W,H,F,36,True,False,STORRS,discovery drive,  ,  ,V,G,2.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0017000,133753081649983741,7/13/24 21:54,9:54:09 PM,2024,,,,2024,Stop Sign
12/15/24 9:21,7144260.0,CT0017000,UCONN,Racial Profile,578,2400063363,Incident ID,"Sunday, September 22, 2024",September,B,N,M,38,True,False,STORRS,HILLSIDE IN FRONT OF STUDENT UNION,  ,  ,V,G,1.0,0,14-298,,False,N,False,False,V,,,,,False,1.0,CT0017000,133787460861393453,9/22/24 0:16,12:16:42 AM,2024,14-298,,,2024,STC Violation
12/15/24 9:21,7144262.0,CT0017000,UCONN,Racial Profile,578,2400064878,Incident ID,"Saturday, September 28, 2024",September,W,N,M,19,True,False,STORRS,Discovery by UC Safety back lot entrance,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0017000,133787460861393453,9/28/24 0:06,12:06:34 AM,2024,14-299,,,2024,Traffic Control Signal
