CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,ReasonforStop
2/15/24 9:55,6785834.0,CT0011900,Rocky Hill,Racial Profile,1000125,2400002663,Incident ID,"Wednesday, January 31, 2024",January,W,H,F,33,True,False,ROCKY HILL,Silas Deane Hwy,  ,  ,V,B,1.0,0,14-219,,False,N,False,False,V,,,,,False,1.0,CT0011900,133524825555977756,1/31/24 1:10,1:10:25 AM,2024,,,,2024,Speed Related
3/15/24 9:57,6824166.0,CT0011900,Rocky Hill,Racial Profile,1000125,2400002896,Incident ID,"Friday, February 2, 2024",February,W,N,M,63,True,True,ROCKY HILL,Orchard st /charter,  ,  ,V,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0011900,133549846593411367,2/2/24 5:08,5:08:58 AM,2024,,,,2024,Defective Lights
4/15/24 9:55,6849634.0,CT0011900,Rocky Hill,Racial Profile,1000125,2400005766,Incident ID,"Tuesday, March 5, 2024",March,W,N,M,34,True,True,ROCKY HILL,Gilbert Ave,  ,  ,V,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0011900,133576629525234038,3/5/24 5:29,5:29:54 AM,2024,,,,2024,Defective Lights
4/15/24 9:55,6849635.0,CT0011900,Rocky Hill,Racial Profile,1000125,2400005954,Incident ID,"Friday, March 8, 2024",March,B,N,M,47,False,False,ROCKY HILL,Silas Deane hwy,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0011900,133576629525234038,3/8/24 4:55,4:55:44 AM,2024,14-213b,,,2024,Speed Related
4/15/24 9:55,6849636.0,CT0011900,Rocky Hill,Racial Profile,1000125,2400006287,Incident ID,"Tuesday, March 12, 2024",March,W,H,M,40,True,False,ROCKY HILL,Gilbert Ave,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,W,,,,,False,1.0,CT0011900,133576629525234038,3/12/24 5:32,5:32:34 AM,2024,,,,2024,Speed Related
5/15/24 9:58,6877374.0,CT0011900,Rocky Hill,Racial Profile,1000125,2400008299,Incident ID,"Wednesday, April 3, 2024",April,W,N,F,24,True,True,ROCKY HILL,Orchard st/charter rd,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,V,,,,,False,1.0,CT0011900,133602551371366748,4/3/24 6:06,6:06:56 AM,2024,,,,2024,Stop Sign
5/15/24 9:58,6877186.0,CT0011900,Rocky Hill,Racial Profile,1000125,2400010049,Incident ID,"Monday, April 22, 2024",April,W,H,F,54,True,False,ROCKY HILL,New Rd,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0011900,133602551371366748,4/22/24 20:40,8:40:51 PM,2024,14-218a,,,2024,Speed Related
7/15/24 9:55,6949603.0,CT0011900,Rocky Hill,Racial Profile,1000125,2400014452,Incident ID,"Wednesday, June 19, 2024",June,W,N,M,59,True,True,ROCKY HILL,New Britain Ave,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0011900,133655253182675949,6/19/24 5:26,5:26:02 AM,2024,,,,2024,Speed Related
9/15/24 9:57,7048310.0,CT0011900,Rocky Hill,Racial Profile,1000125,2400018238,Incident ID,"Sunday, August 11, 2024",August,W,N,F,20,True,False,ROCKY HILL,Bailey rd,  ,  ,V,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0011900,133708822283141753,8/11/24 22:40,10:40:04 PM,2024,,,,2024,Defective Lights
11/15/24 9:58,7104696.0,CT0011900,Rocky Hill,Racial Profile,1000125,2400022955,Incident ID,"Friday, October 18, 2024",October,W,N,M,36,True,False,ROCKY HILL,Main St /MArtin,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0011900,133761562864438170,10/18/24 5:20,5:20:48 AM,2024,,,,2024,Speed Related
