CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year,ReasonforStop
2/16/24 19:27,6808221.0,CT0012800,Simsbury,Racial Profile,1007,2400003393,Incident ID,"Monday, January 29, 2024",January,W,N,M,44,True,False,SIMSBURY,bushy hill rd 230 ,  ,  ,V,G,1.0,0,14-96a(a),,False,N,False,False,V,,,,,False,1.0,CT0012800,133526032621393036,1/29/24 6:07,6:07:49 AM,2024,,,,2024,Defective Lights
10/16/24 19:26,7080589.0,CT0012800,Simsbury,Racial Profile,1007,2400029221,Incident ID,"Monday, September 16, 2024",September,W,M,F,44,True,False,SIMSBURY,OWENS BROOK BLVD/SOMERSET LN,  ,  ,V,G,1.0,0,14-301,,False,N,False,False,W,,,,,False,1.0,CT0012800,133735947628971960,9/16/24 18:15,6:15:51 PM,2024,,,,2024,Stop Sign
12/16/24 19:26,7153359.0,CT0012800,Simsbury,Racial Profile,1007,2400036688,Incident ID,"Sunday, November 24, 2024",November,W,N,M,49,True,False,SIMSBURY,Bushy Hill/Stratton Brook,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0012800,133788687738391050,11/24/24 10:52,10:52:10 AM,2024,,,,2024,Traffic Control Signal
3/16/24 19:25,6834394.0,CT0012800,Simsbury,Racial Profile,1046,2400006238,Incident ID,"Friday, February 23, 2024",February,W,N,M,32,True,False,SIMSBURY,tariffville rd/hopmeadow st,  ,  ,V,G,1.0,0,14-242,,False,N,False,False,V,,,,,False,1.0,CT0012800,133551051123246569,2/23/24 13:22,1:22:35 PM,2024,,,,2024,Moving Violation
10/16/24 19:26,7080590.0,CT0012800,Simsbury,Racial Profile,1046,2400027939,Incident ID,"Thursday, September 5, 2024",September,W,N,M,27,True,False,SIMSBURY,hopmeadow st/tariffville rd,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0012800,133735947628971960,9/5/24 9:10,9:10:34 AM,2024,,,,2024,Traffic Control Signal
10/16/24 19:26,7080592.0,CT0012800,Simsbury,Racial Profile,1046,2400029294,Incident ID,"Tuesday, September 17, 2024",September,W,N,M,25,True,False,SIMSBURY,tariffville rd/hopmeadow st,  ,  ,V,G,1.0,0,14-299,,False,N,False,False,V,,,,,False,1.0,CT0012800,133735947628971960,9/17/24 12:23,12:23:32 PM,2024,,,,2024,Traffic Control Signal
3/16/24 19:25,6834396.0,CT0012800,Simsbury,Racial Profile,1065,2400004361,Incident ID,"Wednesday, February 7, 2024",February,B,N,M,25,True,False,SIMSBURY,Hartford Road 140 ,  ,  ,V,B,1.0,0,14-219(c),,False,N,False,False,V,,,,,False,1.0,CT0012800,133551051123246569,2/7/24 0:43,12:43:34 AM,2024,,,,2024,Speed Related
3/16/24 19:25,6834399.0,CT0012800,Simsbury,Racial Profile,1065,2400006637,Incident ID,"Monday, February 26, 2024",February,W,N,M,52,False,False,SIMSBURY,Hartford Road 140,  ,  ,V,B,1.0,0,14-219(c),,False,N,False,False,V,,,,,False,1.0,CT0012800,133551051123246569,2/26/24 1:29,1:29:21 AM,2024,,,,2024,Speed Related
3/16/24 19:25,6834401.0,CT0012800,Simsbury,Racial Profile,1065,2400006933,Incident ID,"Thursday, February 29, 2024",February,W,N,F,34,True,False,SIMSBURY,Hartford Road 120,  ,  ,V,B,1.0,0,14-219(b),,False,N,False,False,V,,,,,False,1.0,CT0012800,133551051123246569,2/29/24 0:44,12:44:56 AM,2024,,,,2024,Speed Related
4/16/24 19:28,6860339.0,CT0012800,Simsbury,Racial Profile,1065,2400008443,Incident ID,"Friday, March 15, 2024",March,W,N,F,32,True,False,SIMSBURY,Hopmeadow Street 1000,  ,  ,V,B,1.0,0,14-219(c),,False,N,False,False,V,,,,,False,1.0,CT0012800,133577836758806177,3/15/24 6:34,6:34:43 AM,2024,,,,2024,Speed Related
5/16/24 19:28,6889249.0,CT0012800,Simsbury,Racial Profile,1065,2400012509,Incident ID,"Saturday, April 20, 2024",April,W,N,M,50,True,True,SIMSBURY,West Street 130,  ,  ,V,B,1.0,0,14-218a,,False,N,False,False,V,,,,,False,1.0,CT0012800,133603757278704077,4/20/24 23:42,11:42:19 PM,2024,,,,2024,Speed Related
5/16/24 19:28,6889251.0,CT0012800,Simsbury,Racial Profile,1065,2400013263,Incident ID,"Friday, April 26, 2024",April,W,H,M,18,True,False,SIMSBURY,Hartford Road 140,  ,  ,V,B,1.0,0,14-219(c),,False,N,False,False,V,,,,,False,1.0,CT0012800,133603757278704077,4/26/24 0:01,12:01:36 AM,2024,,,,2024,Speed Related
5/16/24 19:28,6889253.0,CT0012800,Simsbury,Racial Profile,1065,2400013680,Incident ID,"Tuesday, April 30, 2024",April,W,N,M,36,True,False,SIMSBURY,west st 100,  ,  ,V,B,1.0,0,14-219(b),,False,N,False,False,V,,,,,False,1.0,CT0012800,133603757278704077,4/30/24 0:20,12:20:00 AM,2024,,,,2024,Speed Related
6/16/24 19:27,6938723.0,CT0012800,Simsbury,Racial Profile,1065,2400014235,Incident ID,"Saturday, May 4, 2024",May,B,N,M,28,True,False,Simsbury,Hartford Road 140,  ,  ,V,B,1.0,0,14-219(c),,False,N,False,False,V,,,,,False,1.0,CT0012800,133630540161198881,5/4/24 0:50,12:50:40 AM,2024,,,,2024,Speed Related
6/16/24 19:27,6938725.0,CT0012800,Simsbury,Racial Profile,1065,2400014345,Incident ID,"Sunday, May 5, 2024",May,B,N,M,26,True,False,SIMSBURY,Hartford Road 110,  ,  ,V,B,1.0,0,14-219(c),,False,N,False,False,V,,,,,False,1.0,CT0012800,133630540161198881,5/5/24 1:42,1:42:52 AM,2024,,,,2024,Speed Related
6/16/24 19:27,6938727.0,CT0012800,Simsbury,Racial Profile,1065,2400015344,Incident ID,"Tuesday, May 14, 2024",May,W,N,F,33,True,False,Simsbury,Hartford Road 140 ,  ,  ,V,B,1.0,0,14-219(c),,False,N,False,False,V,,,,,False,1.0,CT0012800,133630540161198881,5/14/24 1:21,1:21:59 AM,2024,,,,2024,Speed Related
6/16/24 19:27,6938728.0,CT0012800,Simsbury,Racial Profile,1065,2400016018,Incident ID,"Sunday, May 19, 2024",May,W,N,F,19,True,True,Simsbury,Riverside Rd 25,  ,  ,V,B,1.0,0,14-218(a),,False,N,False,False,V,,,,,False,1.0,CT0012800,133630540161198881,5/19/24 19:32,7:32:37 PM,2024,,,,2024,Speed Related
