CreatedDate,ProfileNo,OrganizationIdentificationID,Department Name,OrganizationActivityText,ReportingOfficerIdentificationID,InterventionIdentificationID,IdentificationCategoryDescriptionText,InterventionDate,Month,SubjectRaceCode,SubjectEthnicityCode,SubjectSexCode,SubjectAge,ResidentIndicator,TownRecidentIndicator,InterventionLocationName,InterventionLocationDescriptionText,InterventionLocationLatitude,InterventionLocationLongitude,InterventionReasonCode,InterventionTechniqueCode,InterventionDurationCode,TowedIndicator,StatuteCodeIdentificationID,StatutatoryCitationPostStop,VehicleSearchedIndicator,SearchAuthorizationCode,ContrabandIndicator,CustodialArrestIndicator,InterventionDispositionCode,InterventionDispositionDate,InterventionDispositionReasonText,IsStatuteCodeValid,IsStatutatoryCitationValid,IsaTest,RecordCount,SourceId,SourceReferenceId,InterventionDateTime,InterventionTime,filenumber,StatutatoryCitation,Road Type,ReasonForStop,Year
1/18/2016 18:07,2449790.0,CT0009400,Newington,Racial Profile,MF2556,C201600040,Incident ID,"Friday, January 01, 2016",January,W,N,F,86,1,0,Newington,BERLIN TNPK / RICHARD ST,  ,  ,V,G,1.0,0,14-242,,0,N,0,0,W,,,,,0,1.0,CAPTAIN,CAPTAIN_823029,1/1/2016 21:49,9:49:00 PM,r3,,,Moving Violation,2016
1/13/2016 11:18,2444589.0,CT0009400,Newington,Racial Profile,RFP2617,C201600040,Incident ID,"Friday, January 01, 2016",January,W,N,F,86,1,0,Newington,BERLIN TPKE AT RICHARD ST,  ,  ,V,G,1.0,0,14-242,,0,N,0,0,W,,,,,0,1.0,CAPTAIN,CAPTAIN_820291,1/1/2016 21:50,9:50:00 PM,r3,,,Moving Violation,2016
1/18/2016 18:07,2449791.0,CT0009400,Newington,Racial Profile,MF2556,C201600449,Incident ID,"Friday, January 08, 2016",January,W,N,M,52,1,0,Newington,BELRIN TNPK / EAST ROBBINS AVE,  ,  ,V,G,1.0,0,14-12(a),,0,N,0,0,I,,,,,0,1.0,CAPTAIN,CAPTAIN_823031,1/8/2016 18:16,6:16:00 PM,r3,,,Registration,2016
1/18/2016 18:07,2449787.0,CT0009400,Newington,Racial Profile,RFP2617,C201600449,Incident ID,"Friday, January 08, 2016",January,W,N,M,32,1,0,Newington,BERLIN TPK AT E ROBBINS AVE,  ,  ,V,G,1.0,0,14-12(a)*,,0,N,0,0,I,,,,,0,1.0,CAPTAIN,CAPTAIN_821966,1/8/2016 18:16,6:16:00 PM,r3,,,Registration,2016
1/18/2016 18:06,2449772.0,CT0009400,Newington,Racial Profile,BRM2541,C201600601,Incident ID,"Sunday, January 10, 2016",January,B,N,F,21,1,1,Newington,STODDARD AVE AT WALREGE,  ,  ,V,G,1.0,0,14-301,,0,N,0,0,M,,,,,0,1.0,CAPTAIN,CAPTAIN_821808,1/10/2016 21:32,9:32:00 PM,r3,,,Stop Sign,2016
1/18/2016 18:07,2449776.0,CT0009400,Newington,Racial Profile,SJA2613,C201600601,Incident ID,"Monday, January 11, 2016",January,B,N,M,20,1,0,Newington,BERLIN TURNPIKE,  ,  ,E,G,2.0,0,14-96c,,1,O,0,0,W,,,,,0,1.0,CAPTAIN,CAPTAIN_821830,1/11/2016 0:42,12:42:00 AM,r3,,,Defective Lights,2016
1/25/2016 18:11,2451511.0,CT0009400,Newington,Racial Profile,GML2597,C201600972,Incident ID,"Sunday, January 17, 2016",January,W,H,M,37,0,0,Newington,CEDAR ST,  ,  ,I,G,1.0,0,14-215,,0,N,0,0,M,,,,,0,1.0,CAPTAIN,CAPTAIN_823442,1/17/2016 16:35,4:35:00 PM,r3,,,Administrative Offense,2016
1/25/2016 18:11,2451510.0,CT0009400,Newington,Racial Profile,GML2597,C201600972,Incident ID,"Sunday, January 17, 2016",January,W,N,F,23,1,0,Newington,CEDAR ST,  ,  ,I,G,1.0,0,14-36(a),,0,N,0,0,I,,,,,0,1.0,CAPTAIN,CAPTAIN_823441,1/17/2016 16:35,4:35:00 PM,r3,,,Unlicensed Operation,2016
1/25/2016 18:11,2451522.0,CT0009400,Newington,Racial Profile,RFP2617,C201601045,Incident ID,"Monday, January 18, 2016",January,W,N,M,77,1,0,Newington,BERLIN TPKE AT ANN  STREET,  ,  ,V,G,1.0,0,14-236,,0,N,0,0,W,,,,,0,1.0,CAPTAIN,CAPTAIN_823755,1/18/2016 17:46,5:46:00 PM,r3,,,Moving Violation,2016
1/25/2016 18:11,2451523.0,CT0009400,Newington,Racial Profile,RFP2617,C201601045,Incident ID,"Monday, January 18, 2016",January,W,N,M,77,1,0,Newington,BERLIN TPKE AT ANN ST,  ,  ,V,G,1.0,0,14-236,,0,N,0,0,W,,,,,0,1.0,CAPTAIN,CAPTAIN_823993,1/18/2016 20:51,8:51:00 PM,r3,,,Moving Violation,2016
